CELLNAME	LAT	LONG	LAC	CELLID	AZIMUTH	TECH	NODE
UNC4485J	32.7223313584635	35.0599984219522	10153	44859	290	3G	
UNC4485R	32.7223313584635	35.0599984219522	10153	44851	160	3G	
UNC4485S	32.7223313584635	35.0599984219522	10153	44852	290	3G	
UNC4485V	32.7223313584635	35.0599984219522	10153	44855	160	3G	
UNC4485W	32.7223313584635	35.0599984219522	10153	44856	290	3G	
UNC4497I	32.529889513197	34.9082522849689	10182	44978	130	3G	
UNC4497J	32.529889513197	34.9082522849689	10182	44979	240	3G	
UNC4497R	32.529889513197	34.9082522849689	10182	44971	130	3G	
UNC4497S	32.529889513197	34.9082522849689	10182	44972	240	3G	
UNC4497V	32.529889513197	34.9082522849689	10182	44975	130	3G	
UNC4497W	32.529889513197	34.9082522849689	10182	44976	240	3G	
UNC4529I	32.591274810138	35.0766442265585	10182	45298	30	3G	
UNC4529J	32.591274810138	35.0766442265585	10182	45299	170	3G	
UNC4529K	32.591274810138	35.0766442265585	10182	45290	240	3G	
UNC4529R	32.591274810138	35.0766442265585	10182	45291	30	3G	
UNC4529S	32.591274810138	35.0766442265585	10182	45292	170	3G	
UNC4529T	32.591274810138	35.0766442265585	10182	45293	240	3G	
UNC4529V	32.591274810138	35.0766442265585	10182	45295	30	3G	
UNC4529W	32.591274810138	35.0766442265585	10182	45296	170	3G	
UNC4529X	32.591274810138	35.0766442265585	10182	45297	240	3G	
UNC4557I	32.7166219763651	35.0700080563491	10153	45578	120	3G	
UNC4557J	32.7166219763651	35.0700080563491	10153	45579	220	3G	
UNC4557R	32.7166219763651	35.0700080563491	10153	45571	120	3G	
UNC4557S	32.7166219763651	35.0700080563491	10153	45572	220	3G	
UNC4557V	32.7166219763651	35.0700080563491	10153	45575	120	3G	
UNC4557W	32.7166219763651	35.0700080563491	10153	45576	220	3G	
UNC4591I	32.6884044876691	35.0642641074048	10153	45918	130	3G	
UNC4591J	32.6884044876691	35.0642641074048	10153	45919	240	3G	
UNC4591K	32.6884044876691	35.0642641074048	10153	45910	330	3G	
UNC4591R	32.6884044876691	35.0642641074048	10153	45911	130	3G	
UNC4591S	32.6884044876691	35.0642641074048	10153	45912	240	3G	
UNC4591T	32.6884044876691	35.0642641074048	10153	45913	330	3G	
UNC4591V	32.6884044876691	35.0642641074048	10153	45915	130	3G	
UNC4591W	32.6884044876691	35.0642641074048	10153	45916	240	3G	
UNC4591X	32.6884044876691	35.0642641074048	10153	45917	330	3G	
UNC4630I	32.8133388371769	34.99529133481	10151	46308	70	3G	
UNC4630J	32.8133388371769	34.99529133481	10151	46309	180	3G	
UNC4630K	32.8133388371769	34.99529133481	10151	46300	280	3G	
UNC4630R	32.8133388371769	34.99529133481	10151	46301	70	3G	
UNC4630S	32.8133388371769	34.99529133481	10151	46302	180	3G	
UNC4630T	32.8133388371769	34.99529133481	10151	46303	280	3G	
UNC4630V	32.8133388371769	34.99529133481	10151	46305	70	3G	
UNC4630W	32.8133388371769	34.99529133481	10151	46306	180	3G	
UNC4630X	32.8133388371769	34.99529133481	10151	46307	280	3G	
UNC4733I	32.8330233140027	35.0559458986366	10152	47338	70	3G	
UNC4733J	32.8330233140027	35.0559458986366	10152	47339	170	3G	
UNC4733K	32.8330233140027	35.0559458986366	10152	47330	290	3G	
UNC4733R	32.8330233140027	35.0559458986366	10152	47331	70	3G	
UNC4733S	32.8330233140027	35.0559458986366	10152	47332	170	3G	
UNC4733T	32.8330233140027	35.0559458986366	10152	47333	290	3G	
UNC4733V	32.8330233140027	35.0559458986366	10152	47335	70	3G	
UNC4733W	32.8330233140027	35.0559458986366	10152	47336	170	3G	
UNC4733X	32.8330233140027	35.0559458986366	10152	47337	290	3G	
UNC4738I	32.8345241136845	35.0883331391297	10152	47388	0	3G	
UNC4738J	32.8345241136845	35.0883331391297	10152	47389	250	3G	
UNC4738R	32.8345241136845	35.0883331391297	10152	47381	0	3G	
UNC4738S	32.8345241136845	35.0883331391297	10152	47382	250	3G	
UNC4738V	32.8345241136845	35.0883331391297	10152	47385	0	3G	
UNC4738W	32.8345241136845	35.0883331391297	10152	47386	250	3G	
UNC4807I	32.7941484467153	35.0577006038932	10151	48078	0	3G	
UNC4807J	32.7941484467153	35.0577006038932	10151	48079	90	3G	
UNC4807K	32.7941484467153	35.0577006038932	10151	48070	250	3G	
UNC4807R	32.7941484467153	35.0577006038932	10151	48071	0	3G	
UNC4807S	32.7941484467153	35.0577006038932	10151	48072	90	3G	
UNC4807T	32.7941484467153	35.0577006038932	10151	48073	250	3G	
UNC4807V	32.7941484467153	35.0577006038932	10151	48075	0	3G	
UNC4807W	32.7941484467153	35.0577006038932	10151	48076	90	3G	
UNC4807X	32.7941484467153	35.0577006038932	10151	48077	250	3G	
UNC4814I	32.572285822323	34.9434796403284	10182	48148	80	3G	
UNC4814J	32.572285822323	34.9434796403284	10182	48149	170	3G	
UNC4814R	32.572285822323	34.9434796403284	10182	48141	80	3G	
UNC4814S	32.572285822323	34.9434796403284	10182	48142	170	3G	
UNC4814V	32.572285822323	34.9434796403284	10182	48145	80	3G	
UNC4814W	32.572285822323	34.9434796403284	10182	48146	170	3G	
UNC4818I	32.9501467474404	35.0959046752012	10155	48188	0	3G	
UNC4818J	32.9501467474404	35.0959046752012	10155	48189	160	3G	
UNC4818K	32.9501467474404	35.0959046752012	10155	48180	250	3G	
UNC4818R	32.9501467474404	35.0959046752012	10155	48181	0	3G	
UNC4818S	32.9501467474404	35.0959046752012	10155	48182	160	3G	
UNC4818T	32.9501467474404	35.0959046752012	10155	48183	250	3G	
UNC4818V	32.9501467474404	35.0959046752012	10155	48185	0	3G	
UNC4818W	32.9501467474404	35.0959046752012	10155	48186	160	3G	
UNC4818X	32.9501467474404	35.0959046752012	10155	48187	250	3G	
UNC4859I	32.6805097305498	35.152091582107	10153	48598	210	3G	
UNC4859J	32.6805097305498	35.152091582107	10153	48599	310	3G	
UNC4859R	32.6805097305498	35.152091582107	10153	48591	210	3G	
UNC4859S	32.6805097305498	35.152091582107	10153	48592	310	3G	
UNC4859V	32.6805097305498	35.152091582107	10153	48595	210	3G	
UNC4859W	32.6805097305498	35.152091582107	10153	48596	310	3G	
UNC4872I	32.6981946743702	35.0512501175388	10153	48728	10	3G	
UNC4872J	32.6981946743702	35.0512501175388	10153	48729	110	3G	
UNC4872K	32.6981946743702	35.0512501175388	10153	48720	210	3G	
UNC4872R	32.6981946743702	35.0512501175388	10153	48721	10	3G	
UNC4872S	32.6981946743702	35.0512501175388	10153	48722	110	3G	
UNC4872T	32.6981946743702	35.0512501175388	10153	48723	210	3G	
UNC4872V	32.6981946743702	35.0512501175388	10153	48725	10	3G	
UNC4872W	32.6981946743702	35.0512501175388	10153	48726	110	3G	
UNC4872X	32.6981946743702	35.0512501175388	10153	48727	210	3G	
UNC4876I	33.0036224496208	35.0928269264605	10031	48768	220	3G	
UNC4876J	33.0036224496208	35.0928269264605	10031	48769	330	3G	
UNC4876R	33.0036224496208	35.0928269264605	10031	48761	220	3G	
UNC4876S	33.0036224496208	35.0928269264605	10031	48762	330	3G	
UNC4876V	33.0036224496208	35.0928269264605	10031	48765	220	3G	
UNC4876W	33.0036224496208	35.0928269264605	10031	48766	330	3G	
UNC4907I	32.4851012630643	34.9126542398591	10182	49078	15	3G	
UNC4907J	32.4851012630643	34.9126542398591	10182	49079	100	3G	
UNC4907K	32.4851012630643	34.9126542398591	10182	49070	300	3G	
UNC4907R	32.4851012630643	34.9126542398591	10182	49071	15	3G	
UNC4907S	32.4851012630643	34.9126542398591	10182	49072	100	3G	
UNC4907T	32.4851012630643	34.9126542398591	10182	49073	300	3G	
UNC4907V	32.4851012630643	34.9126542398591	10182	49075	15	3G	
UNC4907W	32.4851012630643	34.9126542398591	10182	49076	100	3G	
UNC4907X	32.4851012630643	34.9126542398591	10182	49077	300	3G	
UNC4941I	32.790419837544	35.0658881307659	10151	49418	320	3G	
UNC4941R	32.790419837544	35.0658881307659	10151	49411	320	3G	
UNC4941V	32.790419837544	35.0658881307659	10151	49415	320	3G	
UNC4980I	32.7934527517623	34.9583143681069	10151	49808	0	3G	
UNC4980J	32.7934527517623	34.9583143681069	10151	49809	150	3G	
UNC4980K	32.7934527517623	34.9583143681069	10151	49800	270	3G	
UNC4980R	32.7934527517623	34.9583143681069	10151	49801	0	3G	
UNC4980S	32.7934527517623	34.9583143681069	10151	49802	150	3G	
UNC4980T	32.7934527517623	34.9583143681069	10151	49803	270	3G	
UNC4980V	32.7934527517623	34.9583143681069	10151	49805	0	3G	
UNC4980W	32.7934527517623	34.9583143681069	10151	49806	150	3G	
UNC4980X	32.7934527517623	34.9583143681069	10151	49807	270	3G	
UNE0432I	32.7286580810638	35.3274866594519	10061	4328	110	3G	
UNE0432J	32.7286580810638	35.3274866594519	10061	4329	240	3G	
UNE0432K	32.7286580810638	35.3274866594519	10061	4320	340	3G	
UNE0432N	32.7286580810638	35.3274866594519	10061	24414	240	3G	
UNE0432R	32.7286580810638	35.3274866594519	10061	4321	110	3G	
UNE0432S	32.7286580810638	35.3274866594519	10061	4322	240	3G	
UNE0432T	32.7286580810638	35.3274866594519	10061	4323	340	3G	
UNE0432V	32.7286580810638	35.3274866594519	10061	4325	110	3G	
UNE0432W	32.7286580810638	35.3274866594519	10061	4326	240	3G	
UNE0432X	32.7286580810638	35.3274866594519	10061	4327	340	3G	
UNE0439I	32.6748493847024	35.2090243110935	10061	4398	20	3G	
UNE0439J	32.6748493847024	35.2090243110935	10061	4399	120	3G	
UNE0439R	32.6748493847024	35.2090243110935	10061	4391	20	3G	
UNE0439S	32.6748493847024	35.2090243110935	10061	4392	120	3G	
UNE0439V	32.6748493847024	35.2090243110935	10061	4395	20	3G	
UNE0439W	32.6748493847024	35.2090243110935	10061	4396	120	3G	
UNE0452I	32.5652578119995	35.5474301550122	10122	4528	0	3G	
UNE0452J	32.5652578119995	35.5474301550122	10122	4529	90	3G	
UNE0452K	32.5652578119995	35.5474301550122	10122	4520	210	3G	
UNE0452R	32.5652578119995	35.5474301550122	10122	4521	0	3G	
UNE0452S	32.5652578119995	35.5474301550122	10122	4522	90	3G	
UNE0452T	32.5652578119995	35.5474301550122	10122	4523	210	3G	
UNE0452V	32.5652578119995	35.5474301550122	10122	4525	0	3G	
UNE0452W	32.5652578119995	35.5474301550122	10122	4526	90	3G	
UNE0452X	32.5652578119995	35.5474301550122	10122	4527	210	3G	
UNE0453I	32.6409261985337	35.3306176176879	10121	4538	80	3G	
UNE0453J	32.6409261985337	35.3306176176879	10121	4539	160	3G	
UNE0453K	32.6409261985337	35.3306176176879	10121	4530	240	3G	
UNE0453R	32.6409261985337	35.3306176176879	10121	4531	80	3G	
UNE0453S	32.6409261985337	35.3306176176879	10121	4532	160	3G	
UNE0453T	32.6409261985337	35.3306176176879	10121	4533	240	3G	
UNE0453V	32.6409261985337	35.3306176176879	10121	4535	80	3G	
UNE0453W	32.6409261985337	35.3306176176879	10121	4536	160	3G	
UNE0453X	32.6409261985337	35.3306176176879	10121	4537	240	3G	
UNE0464I	32.6384527922905	35.3095382599602	10121	4648	120	3G	
UNE0464J	32.6384527922905	35.3095382599602	10121	4649	230	3G	
UNE0464K	32.6384527922905	35.3095382599602	10121	4640	320	3G	
UNE0464R	32.6384527922905	35.3095382599602	10121	4641	120	3G	
UNE0464S	32.6384527922905	35.3095382599602	10121	4642	230	3G	
UNE0464T	32.6384527922905	35.3095382599602	10121	4643	320	3G	
UNE0464V	32.6384527922905	35.3095382599602	10121	4645	120	3G	
UNE0464W	32.6384527922905	35.3095382599602	10121	4646	230	3G	
UNE0464X	32.6384527922905	35.3095382599602	10121	4647	320	3G	
UNE0467I	32.6712453960406	35.4046693546306	10123	4678	40	3G	
UNE0467J	32.6712453960406	35.4046693546306	10123	4679	140	3G	
UNE0467K	32.6712453960406	35.4046693546306	10123	4670	230	3G	
UNE0467R	32.6712453960406	35.4046693546306	10123	4671	40	3G	
UNE0467S	32.6712453960406	35.4046693546306	10123	4672	140	3G	
UNE0467T	32.6712453960406	35.4046693546306	10123	4673	230	3G	
UNE0467V	32.6712453960406	35.4046693546306	10123	4675	40	3G	
UNE0467W	32.6712453960406	35.4046693546306	10123	4676	140	3G	
UNE0467X	32.6712453960406	35.4046693546306	10123	4677	230	3G	
UNE0486I	32.5338609169771	35.1057226999388	10182	4868	130	3G	
UNE0486J	32.5338609169771	35.1057226999388	10182	4869	230	3G	
UNE0486R	32.5338609169771	35.1057226999388	10182	4861	130	3G	
UNE0486S	32.5338609169771	35.1057226999388	10182	4862	230	3G	
UNE0486V	32.5338609169771	35.1057226999388	10182	4865	130	3G	
UNE0486W	32.5338609169771	35.1057226999388	10182	4866	230	3G	
UNE0781I	32.6872506771577	35.32174802426	10061	7818	120	3G	
UNE0781J	32.6872506771577	35.32174802426	10061	7819	220	3G	
UNE0781R	32.6872506771577	35.32174802426	10061	7811	120	3G	
UNE0781S	32.6872506771577	35.32174802426	10061	7812	220	3G	
UNE0781V	32.6872506771577	35.32174802426	10061	7815	120	3G	
UNE0781W	32.6872506771577	35.32174802426	10061	7816	220	3G	
UNE0882I	32.6970641482655	35.1685381226464	10153	8828	80	3G	
UNE0882J	32.6970641482655	35.1685381226464	10153	8829	160	3G	
UNE0882K	32.6970641482655	35.1685381226464	10153	8820	340	3G	
UNE0882R	32.6970641482655	35.1685381226464	10153	8821	80	3G	
UNE0882S	32.6970641482655	35.1685381226464	10153	8822	160	3G	
UNE0882T	32.6970641482655	35.1685381226464	10153	8823	340	3G	
UNE0882V	32.6970641482655	35.1685381226464	10153	8825	80	3G	
UNE0882W	32.6970641482655	35.1685381226464	10153	8826	160	3G	
UNE0882X	32.6970641482655	35.1685381226464	10153	8827	340	3G	
UNE1601I	32.3666607224516	35.5232721099591	10072	16018	160	3G	
UNE1601J	32.3666607224516	35.5232721099591	10072	16019	270	3G	
UNE1601K	32.3666607224516	35.5232721099591	10072	16010	320	3G	
UNE1601R	32.3666607224516	35.5232721099591	10072	16011	160	3G	
UNE1601S	32.3666607224516	35.5232721099591	10072	16012	270	3G	
UNE1601T	32.3666607224516	35.5232721099591	10072	16013	320	3G	
UNE1601V	32.3666607224516	35.5232721099591	10072	16015	160	3G	
UNE1601W	32.3666607224516	35.5232721099591	10072	16016	270	3G	
UNE1601X	32.3666607224516	35.5232721099591	10072	16017	320	3G	
UNE1709I	32.4693744897638	35.5031698699564	10122	17098	120	3G	
UNE1709J	32.4693744897638	35.5031698699564	10122	17099	240	3G	
UNE1709K	32.4693744897638	35.5031698699564	10122	17090	320	3G	
UNE1709R	32.4693744897638	35.5031698699564	10122	17091	120	3G	
UNE1709S	32.4693744897638	35.5031698699564	10122	17092	240	3G	
UNE1709T	32.4693744897638	35.5031698699564	10122	17093	320	3G	
UNE1709V	32.4693744897638	35.5031698699564	10122	17095	120	3G	
UNE1709W	32.4693744897638	35.5031698699564	10122	17096	240	3G	
UNE1709X	32.4693744897638	35.5031698699564	10122	17097	320	3G	
UNE1736I	32.4365980483341	35.4169545804077	10122	17368	140	3G	
UNE1736J	32.4365980483341	35.4169545804077	10122	17369	260	3G	
UNE1736K	32.4365980483341	35.4169545804077	10122	17360	340	3G	
UNE1736R	32.4365980483341	35.4169545804077	10122	17361	140	3G	
UNE1736S	32.4365980483341	35.4169545804077	10122	17362	260	3G	
UNE1736T	32.4365980483341	35.4169545804077	10122	17363	340	3G	
UNE1736V	32.4365980483341	35.4169545804077	10122	17365	140	3G	
UNE1736W	32.4365980483341	35.4169545804077	10122	17366	260	3G	
UNE1736X	32.4365980483341	35.4169545804077	10122	17367	340	3G	
UNE1803I	32.55631127029	35.1678901716149	10182	18038	15	3G	
UNE1803J	32.55631127029	35.1678901716149	10182	18039	130	3G	
UNE1803K	32.55631127029	35.1678901716149	10182	18030	220	3G	
UNE1803R	32.55631127029	35.1678901716149	10182	18031	15	3G	
UNE1803S	32.55631127029	35.1678901716149	10182	18032	130	3G	
UNE1803T	32.55631127029	35.1678901716149	10182	18033	220	3G	
UNE1803V	32.55631127029	35.1678901716149	10182	18035	15	3G	
UNE1803W	32.55631127029	35.1678901716149	10182	18036	130	3G	
UNE1803X	32.55631127029	35.1678901716149	10182	18037	220	3G	
UNE1804I	32.6155066391336	35.2911491693546	10121	18048	160	3G	
UNE1804J	32.6155066391336	35.2911491693546	10121	18049	250	3G	
UNE1804K	32.6155066391336	35.2911491693546	10121	18040	355	3G	
UNE1804R	32.6155066391336	35.2911491693546	10121	18041	160	3G	
UNE1804S	32.6155066391336	35.2911491693546	10121	18042	250	3G	
UNE1804T	32.6155066391336	35.2911491693546	10121	18043	350	3G	
UNE1804V	32.6155066391336	35.2911491693546	10121	18045	160	3G	
UNE1804W	32.6155066391336	35.2911491693546	10121	18046	250	3G	
UNE1804X	32.6155066391336	35.2911491693546	10121	18047	350	3G	
UNE1805I	32.6451236458432	35.3513210732039	10121	18058	40	3G	
UNE1805J	32.6451236458432	35.3513210732039	10121	18059	140	3G	
UNE1805K	32.6451236458432	35.3513210732039	10121	18050	240	3G	
UNE1805L	32.6451236458432	35.3513210732039	10121	57465	340	3G	
UNE1805R	32.6451236458432	35.3513210732039	10121	18051	50	3G	
UNE1805S	32.6451236458432	35.3513210732039	10121	18052	140	3G	
UNE1805T	32.6451236458432	35.3513210732039	10121	18053	240	3G	
UNE1805U	32.6451236458432	35.3513210732039	10121	57463	340	3G	
UNE1805V	32.6451236458432	35.3513210732039	10121	18055	50	3G	
UNE1805W	32.6451236458432	35.3513210732039	10121	18056	140	3G	
UNE1805X	32.6451236458432	35.3513210732039	10121	18057	240	3G	
UNE1805Y	32.6451236458432	35.3513210732039	10121	57464	340	3G	
UNE1811I	32.5337548426442	35.1466521652953	10182	18118	70	3G	
UNE1811J	32.5337548426442	35.1466521652953	10182	18119	125	3G	
UNE1811K	32.5337548426442	35.1466521652953	10182	18110	225	3G	
UNE1811R	32.5337548426442	35.1466521652953	10182	18111	70	3G	
UNE1811S	32.5337548426442	35.1466521652953	10182	18112	125	3G	
UNE1811T	32.5337548426442	35.1466521652953	10182	18113	225	3G	
UNE1811V	32.5337548426442	35.1466521652953	10182	18115	70	3G	
UNE1811W	32.5337548426442	35.1466521652953	10182	18116	125	3G	
UNE1811X	32.5337548426442	35.1466521652953	10182	18117	225	3G	
UNE1818I	32.7206312386107	35.1179577995553	10153	18188	70	3G	
UNE1818J	32.7206312386107	35.1179577995553	10153	18189	160	3G	
UNE1818K	32.7206312386107	35.1179577995553	10153	18180	300	3G	
UNE1818R	32.7206312386107	35.1179577995553	10153	18181	70	3G	
UNE1818S	32.7206312386107	35.1179577995553	10153	18182	160	3G	
UNE1818T	32.7206312386107	35.1179577995553	10153	18183	300	3G	
UNE1818V	32.7206312386107	35.1179577995553	10153	18185	70	3G	
UNE1818W	32.7206312386107	35.1179577995553	10153	18186	160	3G	
UNE1818X	32.7206312386107	35.1179577995553	10153	18187	300	3G	
UNE1819I	32.7383384595146	35.2129246646743	10061	18198	30	3G	
UNE1819J	32.7383384595146	35.2129246646743	10061	18199	140	3G	
UNE1819K	32.7383384595146	35.2129246646743	10061	18190	270	3G	
UNE1819R	32.7383384595146	35.2129246646743	10061	18191	30	3G	
UNE1819S	32.7383384595146	35.2129246646743	10061	18192	140	3G	
UNE1819T	32.7383384595146	35.2129246646743	10061	18193	270	3G	
UNE1819V	32.7383384595146	35.2129246646743	10061	18195	30	3G	
UNE1819W	32.7383384595146	35.2129246646743	10061	18196	140	3G	
UNE1819X	32.7383384595146	35.2129246646743	10061	18197	270	3G	
UNE1820I	32.7680644032894	35.2499120278306	10061	18208	80	3G	
UNE1820J	32.7680644032894	35.2499120278306	10061	18209	230	3G	
UNE1820K	32.7680644032894	35.2499120278306	10061	18200	350	3G	
UNE1820R	32.7680644032894	35.2499120278306	10061	18201	80	3G	
UNE1820S	32.7680644032894	35.2499120278306	10061	18202	230	3G	
UNE1820T	32.7680644032894	35.2499120278306	10061	18203	350	3G	
UNE1820V	32.7680644032894	35.2499120278306	10061	18205	80	3G	
UNE1820W	32.7680644032894	35.2499120278306	10061	18206	230	3G	
UNE1820X	32.7680644032894	35.2499120278306	10061	18207	350	3G	
UNE1821I	32.7717647954422	35.3048796867877	10061	18218	50	3G	
UNE1821J	32.7717647954422	35.3048796867877	10061	18219	110	3G	
UNE1821K	32.7717647954422	35.3048796867877	10061	18210	210	3G	
UNE1821L	32.7717647954422	35.3048796867877	10061	57435	270	3G	
UNE1821R	32.7717647954422	35.3048796867877	10061	18211	50	3G	
UNE1821S	32.7717647954422	35.3048796867877	10061	18212	100	3G	
UNE1821T	32.7717647954422	35.3048796867877	10061	18213	200	3G	
UNE1821U	32.7717647954422	35.3048796867877	10061	57433	280	3G	
UNE1821V	32.7717647954422	35.3048796867877	10061	18215	50	3G	
UNE1821W	32.7717647954422	35.3048796867877	10061	18216	100	3G	
UNE1821X	32.7717647954422	35.3048796867877	10061	18217	200	3G	
UNE1821Y	32.7717647954422	35.3048796867877	10061	57434	280	3G	
UNE1823I	32.710619651898	35.1363734992436	10153	18238	60	3G	
UNE1823J	32.710619651898	35.1363734992436	10153	18239	230	3G	
UNE1823K	32.710619651898	35.1363734992436	10153	18230	340	3G	
UNE1823R	32.710619651898	35.1363734992436	10153	18231	60	3G	
UNE1823S	32.710619651898	35.1363734992436	10153	18232	230	3G	
UNE1823T	32.710619651898	35.1363734992436	10153	18233	340	3G	
UNE1823V	32.710619651898	35.1363734992436	10153	18235	60	3G	
UNE1823W	32.710619651898	35.1363734992436	10153	18236	230	3G	
